respondent_id,xyz_vaccine,seasonal_vaccine
48692,0.297429534,0.091211559
48693,0.151733698,0.935461824
48694,0.062078947,0.281793962
48695,0.094812582,0.652783283
48696,0.420289572,0.71328219
48697,0.189056462,0.245110019
48698,0.370458345,0.72944472
48699,0.647465129,0.86149491
48700,0.355209571,0.402561473
48701,0.037311052,0.086230997
48702,0.4931317,0.628332505
48703,0.207134098,0.272474913
48704,0.163421087,0.315608795
48705,0.134238558,0.465162485
48706,0.01285466,0.044335073
48707,0.35620168,0.640632337
48708,0.037364616,0.860646575
48709,0.118902705,0.120728544
48710,0.161351684,0.859289032
48711,0.24416671,0.506236675
48712,0.128029837,0.204668975
48713,0.156311579,0.30680036
48714,0.105663815,0.121662163
48715,0.140499615,0.197755563
48716,0.530866907,0.841847002
48717,0.130851365,0.576305118
48718,0.574903574,0.753735842
48719,0.049568686,0.550678746
48720,0.937020466,0.950173364
48721,0.699950561,0.752936853
48722,0.065650535,0.164132279
48723,0.009774641,0.030269862
48724,0.014835885,0.030093183
48725,0.669118978,0.568775409
48726,0.105574165,0.175507584
48727,0.333338285,0.585086986
48728,0.29679261,0.373251754
48729,0.505664486,0.624707565
48730,0.107220253,0.54465565
48731,0.380119169,0.469777586
48732,0.212590783,0.433156972
48733,0.004949207,0.019159572
48734,0.822191533,0.5456957
48735,0.030461371,0.116926063
48736,0.445005807,0.578811506
48737,0.056989959,0.178005482
48738,0.220077439,0.707679175
48739,0.138278575,0.876235293
48740,0.078671112,0.150781639
48741,0.063139837,0.130119064
48742,0.030259847,0.133173685
48743,0.023512076,0.039908665
48744,0.120176267,0.247064984
48745,0.085096024,0.382201276
48746,0.134640322,0.189138121
48747,0.117141511,0.421668566
48748,0.799566897,0.879371493
48749,0.058075784,0.496107365
48750,0.036766763,0.584113523
48751,0.112829002,0.562063217
48752,0.0493897,0.14131353
48753,0.250477128,0.397790453
48754,0.372825092,0.411627298
48755,0.038841189,0.09300822
48756,0.04048648,0.116879529
48757,0.439044182,0.60342227
48758,0.173063574,0.393374459
48759,0.182106814,0.522165569
48760,0.568945168,0.399640288
48761,0.619082804,0.685406717
48762,0.427656492,0.587981142
48763,0.058765588,0.155718719
48764,0.773726151,0.859462812
48765,0.457550758,0.445445342
48766,0.058996749,0.127323773
48767,0.109704244,0.276871428
48768,0.032035512,0.149105712
48769,0.116736019,0.211882888
48770,0.051000645,0.289396508
48771,0.764837795,0.451242079
48772,0.021240918,0.088953559
48773,0.057704242,0.132090085
48774,0.450782984,0.770678517
48775,0.049201289,0.157773254
48776,0.511849678,0.681432038
48777,0.027110861,0.059959099
48778,0.128655785,0.566431841
48779,0.055612978,0.098248344
48780,0.178865712,0.413577736
48781,0.090790176,0.893897202
48782,0.027443388,0.049646823
48783,0.058196745,0.194376838
48784,0.419139044,0.786412037
48785,0.107447608,0.398434949
48786,0.07599663,0.173139298
48787,0.031657652,0.105770595
48788,0.036089539,0.102420262
48789,0.110481165,0.858103904
48790,0.448641364,0.550391395
48791,0.094424214,0.308442178
48792,0.087689112,0.201131013
48793,0.028935808,0.613739243
48794,0.807372028,0.886110404
48795,0.063003238,0.099967059
48796,0.44243617,0.494698311
48797,0.071469342,0.714044978
48798,0.074408182,0.156779177
48799,0.066319183,0.716808527
48800,0.088850227,0.871533793
48801,0.03208706,0.174220018
48802,0.049197128,0.137493814
48803,0.101427668,0.096886244
48804,0.382009201,0.584286579
48805,0.089917679,0.320819997
48806,0.089708145,0.362815425
48807,0.762395415,0.770260939
48808,0.0903306,0.178771669
48809,0.445808546,0.783849387
48810,0.126096661,0.402668824
48811,0.058601243,0.060484874
48812,0.10582996,0.168050147
48813,0.729570928,0.79912529
48814,0.57442931,0.426433467
48815,0.447387494,0.633387883
48816,0.201287848,0.113437234
48817,0.650166461,0.819473298
48818,0.109963992,0.676464782
48819,0.010017503,0.044383542
48820,0.06503288,0.846873038
48821,0.032553998,0.169226247
48822,0.558936236,0.67050316
48823,0.517739492,0.047156669
48824,0.03630087,0.307499095
48825,0.267029686,0.700829318
48826,0.254110893,0.185883793
48827,0.077807572,0.114384871
48828,0.095565936,0.103657115
48829,0.176309323,0.340357658
48830,0.242412848,0.612721224
48831,0.109962274,0.351800259
48832,0.245094889,0.209263451
48833,0.071321698,0.030577125
48834,0.028050527,0.054268459
48835,0.090214392,0.454393361
48836,0.124500885,0.53969543
48837,0.436428703,0.395552881
48838,0.184263092,0.507153162
48839,0.142245505,0.272870359
48840,0.05957525,0.133637038
48841,0.094834754,0.023411188
48842,0.205232558,0.474128973
48843,0.751768905,0.59171252
48844,0.071155801,0.264083961
48845,0.081123342,0.484836453
48846,0.032094307,0.207379311
48847,0.062784591,0.303515888
48848,0.075269021,0.182955358
48849,0.29636025,0.671436598
48850,0.335940726,0.383237637
48851,0.156173656,0.639079741
48852,0.294939955,0.271825573
48853,0.475395025,0.819462885
48854,0.234099985,0.115897257
48855,0.14842947,0.807822662
48856,0.154095422,0.1742741
48857,0.851564234,0.771449284
48858,0.182418678,0.686353439
48859,0.094077715,0.548885131
48860,0.010852987,0.047314469
48861,0.609192823,0.763191036
48862,0.472305105,0.693916722
48863,0.058786345,0.458207841
48864,0.077365749,0.202388537
48865,0.095917544,0.348702699
48866,0.067404551,0.136766632
48867,0.041362949,0.568227973
48868,0.121930372,0.357331734
48869,0.111875628,0.343966382
48870,0.043086469,0.243720044
48871,0.416309997,0.650664252
48872,0.123499999,0.34484454
48873,0.023255793,0.071991342
48874,0.170112135,0.161480405
48875,0.03064492,0.085712793
48876,0.129920625,0.325236906
48877,0.075083196,0.132239067
48878,0.617403392,0.871315983
48879,0.080569403,0.701593674
48880,0.167953121,0.222962852
48881,0.494628408,0.413393684
48882,0.245540194,0.469581203
48883,0.015295941,0.115901844
48884,0.034258258,0.251019621
48885,0.468212569,0.591145954
48886,0.096269204,0.662118735
48887,0.129732986,0.143567229
48888,0.118990459,0.42584991
48889,0.024321575,0.189706445
48890,0.07484087,0.419154425
48891,0.062118779,0.49087172
48892,0.382530742,0.558332962
48893,0.691080739,0.877230634
48894,0.118641091,0.349278927
48895,0.686472025,0.78355446
48896,0.210718289,0.373885393
48897,0.110980995,0.851655304
48898,0.091253721,0.13725203
48899,0.152475577,0.312697203
48900,0.106761894,0.31796723
48901,0.088303889,0.155128099
48902,0.71409166,0.373919501
48903,0.126159449,0.147368873
48904,0.75387743,0.742178667
48905,0.026240802,0.08279414
48906,0.438146767,0.71290138
48907,0.079730069,0.795126786
48908,0.069724111,0.292589388
48909,0.062493777,0.038758941
48910,0.177217021,0.877243996
48911,0.104337508,0.326016553
48912,0.202229877,0.746991237
48913,0.030670165,0.377477245
48914,0.099684015,0.485579036
48915,0.617965828,0.709279832
48916,0.098080256,0.398422525
48917,0.262982549,0.581591263
48918,0.11808819,0.383818358
48919,0.102875456,0.241710438
48920,0.642988703,0.74903588
48921,0.010338589,0.478618456
48922,0.092502045,0.183029135
48923,0.063856679,0.194440816
48924,0.017889622,0.052443636
48925,0.365641776,0.509725687
48926,0.188789867,0.364170345
48927,0.069616224,0.208922596
48928,0.314115063,0.638868533
48929,0.615260588,0.144203875
48930,0.073439881,0.081789873
48931,0.016445085,0.029870022
48932,0.706044798,0.820767953
48933,0.019028625,0.048178829
48934,0.170330779,0.247929555
48935,0.108121799,0.349928542
48936,0.068778514,0.183929442
48937,0.060231311,0.475213785
48938,0.065790431,0.012505088
48939,0.054620013,0.039963491
48940,0.181801641,0.125103207
48941,0.10836036,0.200447618
48942,0.029680485,0.449344004
48943,0.233910316,0.602479051
48944,0.30396814,0.255154804
48945,0.524643834,0.744716484
48946,0.512020428,0.681928612
48947,0.209492406,0.581085822
48948,0.132579414,0.18521574
48949,0.048702301,0.111970325
48950,0.042398047,0.117054424
48951,0.024735789,0.054615993
48952,0.110619433,0.499069507
48953,0.445654214,0.102653959
48954,0.012599842,0.053296498
48955,0.136013614,0.760079777
48956,0.087452571,0.080786037
48957,0.01160476,0.025769708
48958,0.050826028,0.07193482
48959,0.088467863,0.37156039
48960,0.065222141,0.065189228
48961,0.165782133,0.300765581
48962,0.034101315,0.642400597
48963,0.148350952,0.717264129
48964,0.09970864,0.807760197
48965,0.056003851,0.064381468
48966,0.661177377,0.798827057
48967,0.708743205,0.857244065
48968,0.021835405,0.19537764
48969,0.285004044,0.445549074
48970,0.09945844,0.416425791
48971,0.181274492,0.127075157
48972,0.166535943,0.350435914
48973,0.021000855,0.027906183
48974,0.195317961,0.59798917
48975,0.308948179,0.424482987
48976,0.333170264,0.804937362
48977,0.196425076,0.078711761
48978,0.137473019,0.185235335
48979,0.091674748,0.167776465
48980,0.322077782,0.383079544
48981,0.065682345,0.69831433
48982,0.093364285,0.857798862
48983,0.460343555,0.0709098
48984,0.070995514,0.330165383
48985,0.167938458,0.200055595
48986,0.025821899,0.104821408
48987,0.008000065,0.030589207
48988,0.220585416,0.635804335
48989,0.005440272,0.012569202
48990,0.158539282,0.206378885
48991,0.110959609,0.625947601
48992,0.675198727,0.880154129
48993,0.162584405,0.241929976
48994,0.171102889,0.561363002
48995,0.046438908,0.222429152
48996,0.142622711,0.51178824
48997,0.077366802,0.202398524
48998,0.168807355,0.411493786
48999,0.298880707,0.879265949
49000,0.532956949,0.715072647
49001,0.091323038,0.890367097
49002,0.173305677,0.178067182
49003,0.210400395,0.440478706
49004,0.178645231,0.174268922
49005,0.200558202,0.396065365
49006,0.02321512,0.1811858
49007,0.082524939,0.146458502
49008,0.117389109,0.652093337
49009,0.055412745,0.134976183
49010,0.091983387,0.113105198
49011,0.219410481,0.451745479
49012,0.020300846,0.296466652
49013,0.081831336,0.171195839
49014,0.202052974,0.507415402
49015,0.085131836,0.15147546
49016,0.111973073,0.584435359
49017,0.165341001,0.451838231
49018,0.444470769,0.7121895
49019,0.154702152,0.230023553
49020,0.011070661,0.299866116
49021,0.100112588,0.304474327
49022,0.099557585,0.057138021
49023,0.142155566,0.504134405
49024,0.045946694,0.239882678
49025,0.245644555,0.372853709
49026,0.36391315,0.576289281
49027,0.091741787,0.07486762
49028,0.480166854,0.767599175
49029,0.220844011,0.689886096
49030,0.699387001,0.201058089
49031,0.077920052,0.189327417
49032,0.043108347,0.276072456
49033,0.025803683,0.669498824
49034,0.277310856,0.227384674
49035,0.070125478,0.157572384
49036,0.144646269,0.480911613
49037,0.053031779,0.07928972
49038,0.311045765,0.426391848
49039,0.07772737,0.747847147
49040,0.103052492,0.055779544
49041,0.056301267,0.908353934
49042,0.017822195,0.121434058
49043,0.043531501,0.035095205
49044,0.005326499,0.014266895
49045,0.051708808,0.193901708
49046,0.672589639,0.243690171
49047,0.033511578,0.332702625
49048,0.037408477,0.073338417
49049,0.088777811,0.163527358
49050,0.047809608,0.093326256
49051,0.360914657,0.677560532
49052,0.049239596,0.506846492
49053,0.441235636,0.832522731
49054,0.07872034,0.138102361
49055,0.262060691,0.421269086
49056,0.381961695,0.60201877
49057,0.902919067,0.951473833
49058,0.039478697,0.157455028
49059,0.112561128,0.268765375
49060,0.729651356,0.807168376
49061,0.089648292,0.282902699
49062,0.752019292,0.825762085
49063,0.519898003,0.658017646
49064,0.72712321,0.841063732
49065,0.088871606,0.307836238
49066,0.075639636,0.602918539
49067,0.598498096,0.845127631
49068,0.07287228,0.127774958
49069,0.105332736,0.859240493
49070,0.74908255,0.858316467
49071,0.147536293,0.430972134
49072,0.05834219,0.553724926
49073,0.202427994,0.629802507
49074,0.175590667,0.315603087
49075,0.065152246,0.278881792
49076,0.142360846,0.044004914
49077,0.05409207,0.388693373
49078,0.040503955,0.111354644
49079,0.135671012,0.114344299
49080,0.548978891,0.652336436
49081,0.101238728,0.242670152
49082,0.046321533,0.587744945
49083,0.056007552,0.132858301
49084,0.036412674,0.090891828
49085,0.106004351,0.271995741
49086,0.300712178,0.139764784
49087,0.236100634,0.805526237
49088,0.750779296,0.718528533
49089,0.19049521,0.37383991
49090,0.391732535,0.254618279
49091,0.067499133,0.221251509
49092,0.013031718,0.060470774
49093,0.738870813,0.817387682
49094,0.043061993,0.710963557
49095,0.054381818,0.237230748
49096,0.183459767,0.821043773
49097,0.072042132,0.244811962
49098,0.113140304,0.530829903
49099,0.236605277,0.424781443
49100,0.115489444,0.870029423
49101,0.080402334,0.57836884
49102,0.069766016,0.043627886
49103,0.116775004,0.303750101
49104,0.176169082,0.39108427
49105,0.015185656,0.078341793
49106,0.148153771,0.346170372
49107,0.055994253,0.480309115
49108,0.021835831,0.157618779
49109,0.094167876,0.246670383
49110,0.146712565,0.302230123
49111,0.629471166,0.908458213
49112,0.090030745,0.17444281
49113,0.221934888,0.467810717
49114,0.120493822,0.305121128
49115,0.675189105,0.241252515
49116,0.048566699,0.087918274
49117,0.076297591,0.777781462
49118,0.343117036,0.584664592
49119,0.039683787,0.040434149
49120,0.038584437,0.462012112
49121,0.006689342,0.574703037
49122,0.738327031,0.561711662
49123,0.415989638,0.128032506
49124,0.055934999,0.20260446
49125,0.058351535,0.718403369
49126,0.043944338,0.785462174
49127,0.06565194,0.604482258
49128,0.044109641,0.227241846
49129,0.380323586,0.474140544
49130,0.402280267,0.726299725
49131,0.036727537,0.863378447
49132,0.033603594,0.024092328
49133,0.029217133,0.575789237
49134,0.020616992,0.211143641
49135,0.239814711,0.32303207
49136,0.046902339,0.459032204
49137,0.039450743,0.567702445
49138,0.024077605,0.128423243
49139,0.067063967,0.884659804
49140,0.216926343,0.232487682
49141,0.072015147,0.215344968
49142,0.110143686,0.107830365
49143,0.654538755,0.684251544
49144,0.063952487,0.13514113
49145,0.052030331,0.119372964
49146,0.049980597,0.129403786
49147,0.804459541,0.818477928
49148,0.191909446,0.426520881
49149,0.050936627,0.141065669
49150,0.106937419,0.349081721
49151,0.246644377,0.601852665
49152,0.171027232,0.343492306
49153,0.080163848,0.048190985
49154,0.219733569,0.517365322
49155,0.271393402,0.511281118
49156,0.174456794,0.850301118
49157,0.657162319,0.885186391
49158,0.345033865,0.280313008
49159,0.178941543,0.19895081
49160,0.062130922,0.211562963
49161,0.064766322,0.142423663
49162,0.096502948,0.123594184
49163,0.058463145,0.159265443
49164,0.105841894,0.226848127
49165,0.042127931,0.203397543
49166,0.075284483,0.26505237
49167,0.056961061,0.196598691
49168,0.03653473,0.147278987
49169,0.417971382,0.568651724
49170,0.669075564,0.787827253
49171,0.172004085,0.540041589
49172,0.354238114,0.673689685
49173,0.395353905,0.518490851
49174,0.165342258,0.929345457
49175,0.023446059,0.193013423
49176,0.567425636,0.730097201
49177,0.194990406,0.379218504
49178,0.529024748,0.687626914
49179,0.811967209,0.893873584
49180,0.407621946,0.589186242
49181,0.125960088,0.171703347
49182,0.038370505,0.352107424
49183,0.033031204,0.0828241
49184,0.257151994,0.300142292
49185,0.053108429,0.166902975
49186,0.024311735,0.161470224
49187,0.63981439,0.805469781
49188,0.058055853,0.669816286
49189,0.064673578,0.247627654
49190,0.138674483,0.827147611
49191,0.114403468,0.236994499
49192,0.016380287,0.27502215
49193,0.075525224,0.110765365
49194,0.157585383,0.3375406
49195,0.168831221,0.589773582
49196,0.097753565,0.174453076
49197,0.172319714,0.823976175
49198,0.045678776,0.14085651
49199,0.060900627,0.593315216
49200,0.476223237,0.480728968
49201,0.071634002,0.416465237
49202,0.473300413,0.595478921
49203,0.016757543,0.040058272
49204,0.10788887,0.862206763
49205,0.126638664,0.374174268
49206,0.712005742,0.868221901
49207,0.400471684,0.578204757
49208,0.0443145,0.907847159
49209,0.246557763,0.294083399
49210,0.179085553,0.360493001
49211,0.22965731,0.300144898
49212,0.211416127,0.239820948
49213,0.134509488,0.903432164
49214,0.160854485,0.369685638
49215,0.558462565,0.811220982
49216,0.371351056,0.309934228
49217,0.369589418,0.797650417
49218,0.240217462,0.607858473
49219,0.041431784,0.084763799
49220,0.058689726,0.157288862
49221,0.493901829,0.405385529
49222,0.180370135,0.31769972
49223,0.247013534,0.351719556
49224,0.654138199,0.856140113
49225,0.10666525,0.923067734
49226,0.110123549,0.070499691
49227,0.25888238,0.233816217
49228,0.08011139,0.190722271
49229,0.47470067,0.0969087
49230,0.761690406,0.848835826
49231,0.430637867,0.796715744
49232,0.076880329,0.121778865
49233,0.091792574,0.729336425
49234,0.69538443,0.847354979
49235,0.060252617,0.062182471
49236,0.768609478,0.889825593
49237,0.439688962,0.729312107
49238,0.550951155,0.700717382
49239,0.103201612,0.572005355
49240,0.194857243,0.807892691
49241,0.126164025,0.165040956
49242,0.276452239,0.030463826
49243,0.09548446,0.167733713
49244,0.855585793,0.879541933
49245,0.791184455,0.924345552
49246,0.614246893,0.430853365
49247,0.038851373,0.112914015
49248,0.358044721,0.526658006
49249,0.098077461,0.241281578
49250,0.124735374,0.181209293
49251,0.141211939,0.611893333
49252,0.034170081,0.074139104
49253,0.601150682,0.10987374
49254,0.117090896,0.708989557
49255,0.086078182,0.360892964
49256,0.018271262,0.044953387
49257,0.260846155,0.177713531
49258,0.169694975,0.02924112
49259,0.286279521,0.335539573
49260,0.078511571,0.148416629
49261,0.033153557,0.16947829
49262,0.058123683,0.142679713
49263,0.081975759,0.548607215
49264,0.282674902,0.24313883
49265,0.073554796,0.122518037
49266,0.272660027,0.458252042
49267,0.072274434,0.511384866
49268,0.078279515,0.065117777
49269,0.015821872,0.142457655
49270,0.221657936,0.600496276
49271,0.233959397,0.382307167
49272,0.384280587,0.662267054
49273,0.193212157,0.328744508
49274,0.110240706,0.91006718
49275,0.16601984,0.707847036
49276,0.050003503,0.019362246
49277,0.712433627,0.891976712
49278,0.161024774,0.240943128
49279,0.125667538,0.168963875
49280,0.258257787,0.532960231
49281,0.057323962,0.150937414
49282,0.123670436,0.721342112
49283,0.067540843,0.230174712
49284,0.125494317,0.370583165
49285,0.059502458,0.536281313
49286,0.441590173,0.537710281
49287,0.013997677,0.026317512
49288,0.093661455,0.553534468
49289,0.663779657,0.747283298
49290,0.351595705,0.726616268
49291,0.132012974,0.419765607
49292,0.080810886,0.188216173
49293,0.044230771,0.102601391
49294,0.319644107,0.084943329
49295,0.007692242,0.685668261
49296,0.09253926,0.892373368
49297,0.060596229,0.352472848
49298,0.112283006,0.223211594
49299,0.140109332,0.381347049
49300,0.030677062,0.028199024
49301,0.06469121,0.108962863
49302,0.12323894,0.748267959
49303,0.046695038,0.730446774
49304,0.037610571,0.043734215
49305,0.153974554,0.578242882
49306,0.106758995,0.306765991
49307,0.082115295,0.719646559
49308,0.164489536,0.240889382
49309,0.02162933,0.280804508
49310,0.025376719,0.689186704
49311,0.082079122,0.275354906
49312,0.090457633,0.185590126
49313,0.174746684,0.315662757
49314,0.007472329,0.016655298
49315,0.36068963,0.60434515
49316,0.101683547,0.264669241
49317,0.130156609,0.290819203
49318,0.047525272,0.048265546
49319,0.143039595,0.213287093
49320,0.10504511,0.360071993
49321,0.030650817,0.602126204
49322,0.449591724,0.911697329
49323,0.403069862,0.574036436
49324,0.110083109,0.65694444
49325,0.052899609,0.146421346
49326,0.193704714,0.247531059
49327,0.1544121,0.490443419
49328,0.109326037,0.656973833
49329,0.113094203,0.149766093
49330,0.173415691,0.061546877
49331,0.037666033,0.422270447
49332,0.012596628,0.094905837
49333,0.121573213,0.503659047
49334,0.250395014,0.483400613
49335,0.05490471,0.031261429
49336,0.343729163,0.437226107
49337,0.020891714,0.016927244
49338,0.143369037,0.49354355
49339,0.199182853,0.170320225
49340,0.038937067,0.02006972
49341,0.093964246,0.130478779
49342,0.033512973,0.258948839
49343,0.087494476,0.303468499
49344,0.774821831,0.898387613
49345,0.265211237,0.231232489
49346,0.063254358,0.182554743
49347,0.402466374,0.548823631
49348,0.012476416,0.027709576
49349,0.073745429,0.745105801
49350,0.044315773,0.082941138
49351,0.081135886,0.229576102
49352,0.039875754,0.656601173
49353,0.016199344,0.608194726
49354,0.070070522,0.376090214
49355,0.072275865,0.202227023
49356,0.199758257,0.491817764
49357,0.072139514,0.761299179
49358,0.127439394,0.184073328
49359,0.058255816,0.144989268
49360,0.097665311,0.085099806
49361,0.019622725,0.016957027
49362,0.202415084,0.230064231
49363,0.080547759,0.138179247
49364,0.705451435,0.747953676
49365,0.653189439,0.624437213
49366,0.130800826,0.933339236
49367,0.271697235,0.362010472
49368,0.065698945,0.407600017
49369,0.737524568,0.786479187
49370,0.313717632,0.237528339
49371,0.076740702,0.158648827
49372,0.07030715,0.154442744
49373,0.031208697,0.016350333
49374,0.056218044,0.180895274
49375,0.05172477,0.14813309
49376,0.034227948,0.55353883
49377,0.160946879,0.82298027
49378,0.006731,0.036769915
49379,0.770002686,0.87121743
49380,0.401712501,0.160968144
49381,0.025235896,0.039555759
49382,0.274588408,0.891633437
49383,0.024022496,0.101426699
49384,0.079294384,0.136757129
49385,0.027179759,0.111635439
49386,0.115816555,0.301930194
49387,0.17883025,0.371925642
49388,0.135490116,0.521597895
49389,0.035070043,0.066785128
49390,0.047799502,0.0645398
49391,0.05380666,0.190663249
49392,0.044483364,0.4280284
49393,0.157287823,0.228427941
49394,0.289459233,0.340159158
49395,0.187428319,0.249587891
49396,0.236097975,0.805516545
49397,0.048505258,0.015312521
49398,0.082926665,0.226920129
49399,0.006392475,0.017011054
49400,0.237460099,0.486288865
49401,0.298373605,0.795658269
49402,0.441004207,0.693875452
49403,0.010520177,0.342199703
49404,0.088994089,0.29652172
49405,0.194291488,0.321030806
49406,0.053177954,0.589939134
49407,0.084543303,0.243481469
49408,0.045636986,0.373688243
49409,0.186332493,0.498761055
49410,0.176678535,0.523642756
49411,0.365023771,0.634876786
49412,0.124193691,0.202859217
49413,0.065964268,0.130496545
49414,0.172386359,0.313931626
49415,0.823189127,0.95177358
49416,0.103495742,0.25567565
49417,0.153880408,0.215575191
49418,0.317333883,0.819496864
49419,0.03138659,0.628733024
49420,0.041809905,0.187042808
49421,0.36412629,0.540369614
49422,0.027542458,0.087795499
49423,0.068610964,0.232140862
49424,0.060678034,0.114429754
49425,0.309750365,0.727950015
49426,0.128053341,0.206576279
49427,0.10323982,0.880293593
49428,0.255124309,0.458956967
49429,0.05555246,0.205782331
49430,0.240316102,0.691359762
49431,0.041924655,0.181002827
49432,0.431683008,0.754593947
49433,0.136901472,0.218996719
49434,0.253670186,0.595126535
49435,0.113191713,0.297446017
49436,0.344197294,0.697436871
49437,0.076771133,0.141911235
49438,0.034973513,0.179996209
49439,0.146552792,0.608152533
49440,0.331923614,0.873428265
49441,0.021244467,0.077009021
49442,0.136400302,0.06749384
49443,0.24343519,0.690002182
49444,0.057849565,0.418173721
49445,0.059425637,0.223304051
49446,0.682360848,0.6548336
49447,0.580139443,0.831387349
49448,0.509603126,0.603091641
49449,0.062015205,0.222390803
49450,0.240217462,0.607858473
49451,0.149731366,0.224318546
49452,0.179465848,0.134449645
49453,0.648363356,0.936013628
49454,0.160339104,0.291462807
49455,0.077920052,0.189327417
49456,0.457766765,0.890982897
49457,0.150267224,0.243170341
49458,0.086992769,0.866333301
49459,0.162637302,0.205005156
49460,0.762945702,0.621157358
49461,0.068637758,0.898217264
49462,0.72768901,0.841495524
49463,0.046766626,0.143706487
49464,0.195703615,0.899940739
49465,0.045068584,0.108430697
49466,0.119885922,0.781335209
49467,0.715762879,0.72339057
49468,0.050925515,0.109441183
49469,0.160051246,0.368824452
49470,0.056654513,0.501793387
49471,0.047893417,0.049541131
49472,0.430055449,0.589857092
49473,0.082211698,0.41799535
49474,0.125531438,0.55834371
49475,0.019880494,0.135429756
49476,0.055715978,0.913305498
49477,0.62682875,0.70586648
49478,0.270055386,0.878367968
49479,0.265253016,0.368408778
49480,0.022283654,0.440299103
49481,0.079456797,0.175579099
49482,0.090653798,0.287823437
49483,0.064717358,0.213502342
49484,0.082606509,0.014871137
49485,0.246450377,0.267710965
49486,0.085481227,0.147165937
49487,0.482095446,0.75246233
49488,0.01178989,0.442063094
49489,0.10420747,0.139244779
49490,0.094310404,0.096638657
49491,0.0790217,0.123903632
49492,0.177838001,0.25544603
49493,0.039286973,0.315304499
49494,0.21332149,0.551564069
49495,0.041937587,0.205688439
49496,0.040891723,0.046853428
49497,0.032740691,0.072448384
49498,0.089372763,0.311297936
49499,0.069609078,0.726207529
49500,0.046303004,0.114927226
49501,0.519523048,0.505133861
49502,0.095548246,0.150402537
49503,0.069304429,0.390062677
49504,0.066793521,0.77915293
49505,0.139075589,0.723865855
49506,0.037949164,0.030149391
49507,0.020967279,0.202201148
49508,0.060178254,0.162133419
49509,0.059729856,0.507593033
49510,0.272708479,0.210738193
49511,0.759674078,0.353810601
49512,0.093359473,0.176631328
49513,0.113267518,0.159476767
49514,0.122102995,0.468765441
49515,0.486090587,0.435688561
49516,0.134346024,0.407235581
49517,0.130405839,0.49775077
49518,0.318631241,0.513750392
49519,0.159614854,0.213436281
49520,0.329959676,0.166891343
49521,0.366120421,0.593191975
49522,0.05123831,0.259191684
49523,0.054811505,0.169900136
49524,0.014776669,0.034811112
49525,0.499593478,0.612356176
49526,0.089845331,0.429171229
49527,0.029289399,0.621882459
49528,0.063375016,0.071136917
49529,0.708662416,0.810565758
49530,0.26108727,0.638461507
49531,0.090628597,0.563694746
49532,0.357506857,0.593012894
49533,0.09026876,0.253860775
49534,0.113302872,0.201330922
49535,0.125922204,0.155676559
49536,0.649276615,0.775666662
49537,0.120936094,0.550577697
49538,0.175624259,0.267910124
49539,0.122451806,0.3353822
49540,0.008726368,0.017832534
49541,0.074972331,0.108198368
49542,0.136381404,0.041970665
49543,0.053456551,0.044569318
49544,0.030982149,0.053237525
49545,0.07042973,0.164857047
49546,0.017679563,0.581820704
49547,0.778860303,0.208632422
49548,0.040073083,0.048196566
49549,0.101254204,0.397169543
49550,0.519189268,0.607334117
49551,0.032061485,0.213962006
49552,0.092523441,0.178929102
49553,0.735203993,0.928212435
49554,0.072618232,0.638196087
49555,0.086933371,0.061680951
49556,0.153853112,0.219031225
49557,0.199233762,0.178842452
49558,0.010742949,0.211104021
49559,0.096810395,0.670318743
49560,0.077395444,0.1515659
49561,0.567444652,0.780549314
49562,0.267034569,0.779931224
49563,0.142398634,0.307110185
49564,0.020624944,0.129798006
49565,0.178947822,0.563274273
49566,0.224398854,0.50582323
49567,0.399834064,0.613263528
49568,0.138402263,0.305429249
49569,0.192526539,0.40863935
49570,0.033439715,0.078368286
49571,0.026679953,0.18728299
49572,0.012353621,0.091743594
49573,0.173093503,0.426458223
49574,0.172404454,0.696832621
49575,0.148267382,0.275009822
49576,0.161339781,0.22735391
49577,0.182280807,0.564618571
49578,0.073022775,0.148149631
49579,0.466788928,0.374201953
49580,0.068145886,0.310939747
49581,0.413664655,0.250247063
49582,0.780309878,0.879792678
49583,0.017538797,0.116145166
49584,0.105884564,0.283005259
49585,0.055449206,0.027796724
49586,0.567502738,0.691431644
49587,0.32702409,0.690631073
49588,0.670356526,0.794434141
49589,0.052789583,0.057167892
49590,0.555841413,0.43783629
49591,0.064720183,0.33650924
49592,0.045301015,0.63344249
49593,0.099636395,0.904084893
49594,0.015972962,0.151241412
49595,0.073817493,0.201127855
49596,0.163364782,0.612436039
49597,0.015395348,0.114868233
49598,0.083649473,0.415648535
49599,0.864427649,0.788107277
49600,0.018021418,0.48697263
49601,0.08776871,0.463414855
49602,0.110651012,0.164987584
49603,0.183757359,0.293527379
49604,0.028761995,0.135917482
49605,0.067972672,0.214771257
49606,0.044084946,0.561820236
49607,0.031070859,0.682924794
49608,0.03044218,0.153111664
49609,0.068255659,0.105689478
49610,0.107218817,0.329591865
49611,0.084440491,0.259084467
49612,0.477188286,0.244995202
49613,0.419486667,0.682599691
49614,0.123638374,0.725332234
49615,0.124422642,0.742916083
49616,0.386221336,0.613899697
49617,0.692398023,0.793833549
49618,0.059594822,0.671429134
49619,0.068791252,0.404888042
49620,0.038820231,0.075382661
49621,0.033350595,0.153818649
49622,0.136512389,0.258035616
